画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
1-15-01-A1-0430-I,,●,●,1,2024/11/26_12:20:09,R.S.,2024/11/26_12:20:58,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0434-O,,●,●,1,2024/11/26_12:04:17,R.S.,2024/11/26_12:06:52,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0441-O,,●,●,1,2024/11/26_12:05:31,R.S.,2024/11/26_12:06:52,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0441-I,,●,●,2,2024/12/10_13:51:53,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0442-O,,●,●,1,2024/11/26_12:05:46,R.S.,2024/11/26_12:06:52,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0442-I,,●,●,2,2024/12/10_13:51:55,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0443-I,,●,●,2,2024/12/10_13:51:57,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0444-I,,●,●,2,2024/12/10_13:51:59,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0445-O,,●,●,1,2024/11/26_12:06:18,R.S.,2024/11/26_12:06:52,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0445-I,,●,●,2,2024/12/10_13:52:00,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-01-A1-0446-I,,●,●,2,2024/12/10_13:52:02,M.S.,2024/12/10_13:52:11,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0006-I,,●,●,1,2024/11/26_13:29:24,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0007-I,,●,●,1,2024/11/26_13:29:25,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0008-I,,●,●,1,2024/11/26_13:29:26,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0009-I,,●,●,2,2024/11/26_13:29:35,R.S.,2024/11/26_13:41:13,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0019-I,,●,●,1,2024/11/26_13:32:31,R.S.,2024/11/26_13:41:13,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0020-I,,●,●,2,2024/12/10_14:35:02,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0021-I,,●,●,2,2024/12/10_14:35:05,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0022-I,,●,●,2,2024/12/10_14:35:07,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0023-I,,●,●,2,2024/12/10_14:35:10,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0024-I,,●,●,1,2024/11/26_13:32:37,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0025-I,,●,●,1,2024/11/26_13:32:41,R.S.,2024/11/26_13:41:13,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0026-I,,●,●,2,2024/12/10_14:35:25,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0027-I,,●,●,2,2024/12/10_14:35:27,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0028-I,,●,●,1,2024/11/26_13:32:45,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0029-I,,●,●,1,2024/11/26_13:32:46,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0030-I,,●,●,2,2024/12/10_14:35:38,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0031-I,,●,●,2,2024/12/10_14:35:41,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0032-I,,●,●,2,2024/12/10_14:35:43,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0033-I,,●,●,2,2024/12/10_14:35:46,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0034-I,,●,●,2,2024/12/10_14:35:49,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0035-I,,●,●,2,2024/12/10_14:35:55,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0036-I,,●,●,1,2024/11/26_13:32:54,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0075-I,,●,●,1,2024/11/26_13:33:46,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0076-O,,●,●,2,2024/12/17_11:17:33,M.S.,2024/12/17_13:14:26,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0076-I,,●,●,2,2024/11/26_13:33:49,R.S.,2024/11/26_13:41:13,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0077-I,,●,●,1,2024/11/26_13:34:52,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0082-I,,●,●,3,2024/11/26_14:51:12,R.S.,2024/11/26_14:52:32,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0083-I,,●,●,2,2024/11/26_14:51:13,R.S.,2024/11/26_14:52:32,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0239-O,,●,●,3,2024/12/16_16:58:56,M.S.,2024/12/16_17:15:33,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0239-I,,●,●,2,2024/11/26_14:51:29,R.S.,2024/11/26_14:52:32,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0240-O,,●,●,2,2024/12/16_16:58:59,M.S.,2024/12/16_17:15:33,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0290-O,,●,●,2,2024/12/17_11:18:50,M.S.,2024/12/17_13:14:26,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0294-O,,●,●,1,2024/11/26_13:16:59,R.S.,2024/11/26_13:25:55,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0445-I,,●,●,2,2024/11/26_13:39:22,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0448-I,,●,●,2,2024/12/10_14:47:25,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0449-I,,●,●,2,2024/12/10_14:47:28,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0450-I,,●,●,2,2024/12/10_14:47:30,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0451-I,,●,●,3,2024/11/26_14:52:11,R.S.,2024/11/26_14:52:32,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0452-I,,●,●,2,2024/11/26_14:52:13,R.S.,2024/11/26_14:52:32,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0456-I,,●,●,1,2024/11/26_13:40:06,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0457-I,,●,●,1,2024/11/26_13:40:07,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0458-I,,●,●,2,2024/12/10_14:48:05,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0459-I,,●,●,2,2024/12/10_14:48:09,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0460-I,,●,●,2,2024/12/10_14:48:11,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0461-I,,●,●,2,2024/12/10_14:48:15,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0462-I,,●,●,2,2024/12/10_14:48:18,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0463-I,,●,●,2,2024/12/10_14:48:21,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0464-I,,●,●,2,2024/12/10_14:48:27,M.S.,2024/12/10_14:48:57,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0465-I,,●,●,1,2024/11/26_13:40:17,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0466-I,,●,●,2,2024/12/10_14:48:36,M.S.,2024/12/10_14:48:57,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0467-I,,●,●,1,2024/11/26_13:40:19,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0468-I,,●,●,1,2024/11/26_13:40:21,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0469-I,,●,●,1,2024/11/26_13:40:22,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-02-A1-0470-I,,●,●,1,2024/11/26_13:40:23,R.S.,2024/11/26_13:41:13,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0062-I,,●,●,2,2024/11/26_14:54:57,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0077-I,,●,●,1,2024/11/26_14:55:18,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0078-I,,●,●,1,2024/11/26_14:55:20,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0079-I,,●,●,1,2024/11/26_14:55:21,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0080-I,,●,●,1,2024/11/26_14:55:22,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0081-I,,●,●,1,2024/11/26_14:55:23,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0082-I,,●,●,1,2024/11/26_14:55:24,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0083-I,,●,●,1,2024/11/26_14:55:25,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0084-I,,●,●,1,2024/11/26_14:55:26,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0085-I,,●,●,1,2024/11/26_14:55:27,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0086-I,,●,●,2,2024/12/10_14:54:40,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0087-I,,●,●,2,2024/12/10_14:54:43,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0088-I,,●,●,1,2024/11/26_14:55:31,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0098-I,,●,●,1,2024/11/26_14:55:56,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0099-I,,●,●,1,2024/11/26_14:55:57,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0290-O,,●,●,1,2024/11/26_14:27:44,R.S.,2024/11/26_14:38:02,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0302-I,,●,●,2,2024/12/10_14:58:57,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0303-I,,●,●,2,2024/12/10_14:58:59,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0304-I,,●,●,2,2024/12/10_14:59:01,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0305-I,,●,●,2,2024/12/10_14:59:03,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0306-I,,●,●,2,2024/12/10_14:59:06,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0307-I,,●,●,2,2024/12/10_14:59:08,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0308-I,,●,●,2,2024/12/10_14:59:10,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0309-I,,●,●,2,2024/12/10_14:59:13,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0310-I,,●,●,2,2024/12/10_14:59:15,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0311-I,,●,●,2,2024/12/10_14:59:17,M.S.,2024/12/10_15:04:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0312-I,,●,●,1,2024/11/26_14:59:34,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0389-I,,●,●,1,2024/11/26_15:06:21,R.S.,2024/11/26_15:07:01,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-03-A1-0390-I,,●,●,2,2024/11/26_15:06:27,R.S.,2024/11/26_15:07:01,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0015-I,,●,●,1,2024/11/26_17:29:13,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0017-I,,●,●,1,2024/11/26_17:29:18,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0020-I,,●,●,1,2024/11/26_17:29:27,R.S.,2024/11/26_17:31:28,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0025-I,,●,●,1,2024/11/26_17:29:41,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0028-O,,●,●,2,2024/11/26_15:36:55,R.S.,2024/11/26_17:27:25,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0029-O,,●,●,2,2024/11/26_15:36:57,R.S.,2024/11/26_17:27:25,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0032-O,,●,●,2,2024/11/26_15:37:34,R.S.,2024/11/26_17:27:25,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0032-I,,●,●,1,2024/11/26_17:29:57,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0033-O,,●,●,1,2024/11/26_15:37:35,R.S.,2024/11/26_17:27:25,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0033-I,,●,●,1,2024/11/26_17:29:58,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0034-I,,●,●,1,2024/11/26_17:30:00,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0035-I,,●,●,1,2024/11/26_17:30:07,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0036-I,,●,●,2,2024/12/10_15:53:12,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0037-I,,●,●,2,2024/12/10_15:53:15,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0038-I,,●,●,2,2024/12/10_15:53:18,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0039-I,,●,●,2,2024/12/10_15:53:21,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0040-I,,●,●,1,2024/11/26_17:30:31,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0041-I,,●,●,1,2024/11/26_17:30:34,R.S.,2024/11/26_17:31:28,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0045-I,,●,●,2,2024/11/26_17:32:06,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0046-I,,●,●,1,2024/11/26_17:32:08,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0047-I,,●,●,1,2024/11/26_17:32:10,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0048-I,,●,●,1,2024/11/26_17:32:13,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0049-O,,●,●,2,2024/12/17_11:24:49,M.S.,2024/12/17_13:14:26,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0049-I,,●,●,2,2024/12/10_15:53:39,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0050-I,,●,●,1,2024/11/26_17:32:17,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0051-O,,●,●,2,2024/12/16_17:04:33,M.S.,2024/12/16_17:15:33,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0051-I,,●,●,2,2024/12/10_15:53:46,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0052-O,,●,●,1,2024/11/26_15:39:40,R.S.,2024/11/26_17:27:25,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0052-I,,●,●,2,2024/12/10_15:53:49,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0053-O,,●,●,1,2024/11/26_15:39:49,R.S.,2024/11/26_17:27:25,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0053-I,,●,●,1,2024/11/26_17:32:21,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0054-I,,●,●,2,2024/12/10_15:53:55,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0064-I,,●,●,1,2024/11/26_17:33:07,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0065-I,,●,●,1,2024/11/26_17:33:09,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0066-I,,●,●,1,2024/11/26_17:33:10,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0067-I,,●,●,1,2024/11/26_17:33:11,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0068-I,,●,●,1,2024/11/26_17:33:12,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0079-I,,●,●,2,2024/11/26_17:33:48,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0080-I,,●,●,1,2024/11/26_17:33:49,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0083-O,,●,●,1,2024/11/26_15:43:56,R.S.,2024/11/26_17:27:25,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0083-I,,●,●,1,2024/11/26_17:33:56,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0084-I,,●,●,1,2024/11/26_17:33:57,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0086-I,,●,●,1,2024/11/26_17:34:11,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0093-O,,●,●,3,2024/12/17_12:33:18,M.S.,2024/12/17_13:14:26,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0093-I,,●,●,1,2024/11/26_17:34:25,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0094-I,,●,●,2,2024/12/10_15:55:17,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0095-O,,●,●,2,2024/11/26_15:46:14,R.S.,2024/11/26_17:27:25,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0095-I,,●,●,2,2024/12/10_15:55:21,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0096-O,,●,●,1,2024/11/26_15:46:08,R.S.,2024/11/26_17:27:25,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0096-I,,●,●,1,2024/11/26_17:34:37,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0097-I,,●,●,2,2024/12/10_15:55:26,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0098-I,,●,●,2,2024/12/10_15:55:29,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0103-I,,●,●,1,2024/11/26_17:34:51,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0104-I,,●,●,1,2024/11/26_17:34:53,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0105-I,,●,●,2,2024/12/10_15:55:43,M.S.,2024/12/10_16:08:14,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0107-I,,●,●,1,2024/11/26_17:34:58,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0108-I,,●,●,1,2024/11/26_17:35:00,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0109-I,,●,●,1,2024/11/26_17:35:07,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0110-I,,●,●,1,2024/11/26_17:35:16,R.S.,2024/11/26_17:45:46,,●,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0111-I,,●,●,1,2024/11/26_17:35:19,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0112-I,,●,●,1,2024/11/26_17:35:22,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0113-I,,●,●,1,2024/11/26_17:35:25,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
1-15-04-A1-0114-I,,●,●,1,2024/11/26_17:35:27,R.S.,2024/11/26_17:45:46,,,,,,,,,,,●,,,,,,10:コメット,115,コメット,10:コメット
