画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
1-05-01-C1-0458,,●,●,2,2024/12/12_10:07:37,M.S.,2024/12/12_10:08:10,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0459,,●,●,1,2024/11/15_10:22:34,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0460,,●,●,1,2024/11/15_10:22:36,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0461,,●,●,2,2024/12/11_17:07:46,M.S.,2024/12/11_17:08:08,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0462,,●,●,1,2024/11/15_10:22:41,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0463,,●,●,1,2024/11/15_10:22:43,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0464,,●,●,1,2024/11/15_10:22:47,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0465,,●,●,1,2024/11/15_10:22:50,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0466,,●,●,1,2024/11/15_10:22:53,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0467,,●,●,1,2024/11/15_10:22:54,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0468,,●,●,1,2024/11/15_10:22:56,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0469,,●,●,1,2024/11/15_10:22:57,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-C1-0470,,●,●,2,2024/11/15_10:23:06,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0112-O,,●,●,1,2024/11/15_10:37:50,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0113-O,,●,●,1,2024/11/15_10:37:53,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0114-O,,●,●,1,2024/11/15_10:37:56,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0115-O,,●,●,1,2024/11/15_10:37:58,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0116-O,,●,●,1,2024/11/15_10:38:07,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0117-O,,●,●,1,2024/11/15_10:38:10,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0118-O,,●,●,1,2024/11/15_10:38:12,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0119-O,,●,●,1,2024/11/15_10:38:14,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0123-O,,●,●,1,2024/11/15_10:38:29,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0124-O,,●,●,1,2024/11/15_10:38:32,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0125-O,,●,●,1,2024/11/15_10:38:34,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0126-O,,●,●,1,2024/11/15_10:38:36,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0127-O,,●,●,1,2024/11/15_10:38:38,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0128-O,,●,●,1,2024/11/15_10:38:40,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0129-O,,●,●,1,2024/11/15_10:38:42,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0130-O,,●,●,1,2024/11/15_10:38:44,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0131-O,,●,●,1,2024/11/15_10:38:47,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0132-O,,●,●,1,2024/11/15_10:38:50,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0133-O,,●,●,1,2024/11/15_10:38:52,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0134-O,,●,●,1,2024/11/15_10:38:54,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0135-O,,●,●,1,2024/11/15_10:38:57,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0136-O,,●,●,1,2024/11/15_10:38:59,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0137-O,,●,●,1,2024/11/15_10:39:01,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0138-O,,●,●,1,2024/11/15_10:39:03,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0139-O,,●,●,1,2024/11/15_10:39:06,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0140-O,,●,●,1,2024/11/15_10:39:08,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0141-O,,●,●,1,2024/11/15_10:39:10,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0142-O,,●,●,1,2024/11/15_10:39:12,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0143-O,,●,●,1,2024/11/15_10:39:14,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0144-O,,●,●,2,2024/12/12_09:19:35,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0145-O,,●,●,1,2024/11/15_10:39:24,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0146-O,,●,●,1,2024/11/15_10:40:05,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0147-O,,●,●,2,2024/12/12_09:19:45,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0148-O,,●,●,2,2024/12/12_09:19:48,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0149-O,,●,●,2,2024/12/12_09:19:51,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0150-O,,●,●,2,2024/12/12_09:19:55,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0151-O,,●,●,2,2024/12/12_09:19:59,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0152-O,,●,●,1,2024/11/15_10:40:29,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0153-O,,●,●,2,2024/12/12_09:20:05,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0154-O,,●,●,2,2024/12/12_09:20:08,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0155-O,,●,●,2,2024/12/12_09:20:10,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,シリアルコード,7:残渣,105,残渣,7:残渣
1-05-01-E1-0156-O,,●,●,1,2024/11/15_10:40:45,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0157-O,,●,●,1,2024/11/15_10:40:48,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0158-O,,●,●,1,2024/11/15_10:40:49,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0159-O,,●,●,1,2024/11/15_10:40:51,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0160-O,,●,●,1,2024/11/15_10:40:54,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0161-O,,●,●,1,2024/11/15_10:40:56,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0162-O,,●,●,1,2024/11/15_10:41:04,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0163-O,,●,●,2,2024/12/12_09:20:26,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0164-O,,●,●,1,2024/11/15_10:41:11,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0165-O,,●,●,1,2024/11/15_10:41:15,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0166-O,,●,●,1,2024/11/15_10:41:17,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0167-O,,●,●,1,2024/11/15_10:41:21,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0168-O,,●,●,1,2024/11/15_10:41:23,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0169-O,,●,●,1,2024/11/15_10:41:25,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0170-O,,●,●,1,2024/11/15_10:41:32,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,●,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0172-O,,●,●,1,2024/11/15_10:41:42,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,●,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0173-O,,●,●,1,2024/11/15_10:41:45,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0174-O,,●,●,1,2024/11/15_10:41:48,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0175-O,,●,●,1,2024/11/15_10:41:50,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0176-O,,●,●,1,2024/11/15_10:41:52,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0177-O,,●,●,1,2024/11/15_10:41:55,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0178-O,,●,●,1,2024/11/15_10:41:58,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0179-O,,●,●,1,2024/11/15_10:42:00,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0180-O,,●,●,1,2024/11/15_10:42:08,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0181-O,,●,●,1,2024/11/15_10:42:12,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0182-O,,●,●,2,2024/12/12_09:23:53,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0183-O,,●,●,1,2024/11/15_10:42:18,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0184-O,,●,●,1,2024/11/15_10:42:27,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0185-O,,●,●,1,2024/11/15_10:42:29,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0186-O,,●,●,1,2024/11/15_10:42:31,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0187-O,,●,●,1,2024/11/15_10:42:33,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0188-O,,●,●,1,2024/11/15_10:42:36,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0189-O,,●,●,1,2024/11/15_10:42:38,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0190-O,,●,●,1,2024/11/15_10:42:40,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0191-O,,●,●,1,2024/11/15_10:42:43,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0192-O,,●,●,1,2024/11/15_10:42:46,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0193-O,,●,●,1,2024/11/15_10:42:48,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0194-O,,●,●,1,2024/11/15_10:42:50,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0195-O,,●,●,1,2024/11/15_10:42:53,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0196-O,,●,●,2,2024/12/12_09:24:16,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0197-O,,●,●,1,2024/11/15_10:42:56,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0198-O,,●,●,1,2024/11/15_10:42:59,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0199-O,,●,●,1,2024/11/15_10:43:00,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0200-O,,●,●,1,2024/11/15_10:43:04,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0201-O,,●,●,2,2024/12/12_09:24:30,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0202-O,,●,●,1,2024/11/15_10:43:19,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0203-O,,●,●,1,2024/11/15_10:43:22,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0204-O,,●,●,1,2024/11/15_10:43:25,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0205-O,,●,●,1,2024/11/15_10:43:36,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0206-O,,●,●,1,2024/11/15_10:43:38,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0207-O,,●,●,1,2024/11/15_10:43:41,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0208-O,,●,●,1,2024/11/15_10:43:43,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0209-O,,●,●,2,2024/11/15_10:43:49,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0210-O,,●,●,1,2024/11/15_10:43:51,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0211-O,,●,●,1,2024/11/15_10:43:52,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0212-O,,●,●,1,2024/11/15_10:43:55,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0213-O,,●,●,1,2024/11/15_10:43:57,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0214-O,,●,●,1,2024/11/15_10:43:59,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0215-O,,●,●,1,2024/11/15_10:46:27,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0216-O,,●,●,1,2024/11/15_10:47:45,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0217-O,,●,●,2,2024/12/12_09:26:52,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0218-O,,●,●,1,2024/11/15_10:47:49,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0219-O,,●,●,1,2024/11/15_10:47:54,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0220-O,,●,●,1,2024/11/15_10:47:56,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0221-O,,●,●,1,2024/11/15_10:47:57,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0222-O,,●,●,1,2024/11/15_10:47:59,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0223-O,,●,●,1,2024/11/15_10:48:01,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0224-O,,●,●,1,2024/11/15_10:48:03,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0225-O,,●,●,1,2024/11/15_10:48:05,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0226-O,,●,●,1,2024/11/15_10:48:07,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0227-O,,●,●,1,2024/11/15_10:48:09,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0228-O,,●,●,1,2024/11/15_10:48:11,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0229-O,,●,●,1,2024/11/15_10:48:13,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0230-O,,●,●,1,2024/11/15_10:48:14,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0352-O,,●,●,1,2024/11/15_10:48:16,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0353-O,,●,●,2,2024/12/12_09:27:18,M.S.,2024/12/12_09:42:50,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0354-O,,●,●,1,2024/11/15_10:48:20,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0355-O,,●,●,1,2024/11/15_10:48:22,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0356-O,,●,●,1,2024/11/15_10:48:24,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0357-O,,●,●,1,2024/11/15_10:48:26,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0358-O,,●,●,1,2024/11/15_10:48:28,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0359-O,,●,●,1,2024/11/15_10:48:37,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0360-O,,●,●,1,2024/11/15_10:48:39,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0361-O,,●,●,1,2024/11/15_10:48:41,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0362-O,,●,●,1,2024/11/15_10:48:43,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0363-O,,●,●,1,2024/11/15_10:48:45,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0364-O,,●,●,1,2024/11/15_10:48:47,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0365-O,,●,●,1,2024/11/15_10:48:49,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0366-O,,●,●,1,2024/11/15_10:48:52,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0367-O,,●,●,1,2024/11/15_10:48:54,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0368-O,,●,●,1,2024/11/15_10:48:55,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0369-O,,●,●,1,2024/11/15_10:48:57,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0370-O,,●,●,1,2024/11/15_10:48:59,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0371-O,,●,●,1,2024/11/15_10:49:01,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0375-O,,●,●,1,2024/11/15_10:49:22,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0376-O,,●,●,1,2024/11/15_10:49:24,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0377-O,,●,●,1,2024/11/15_10:49:26,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0378-O,,●,●,1,2024/11/15_10:49:28,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0379-O,,●,●,1,2024/11/15_10:49:30,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0380-O,,●,●,1,2024/11/15_10:49:32,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0381-O,,●,●,1,2024/11/15_10:49:34,M.S.,2024/11/15_10:55:34,,,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
1-05-01-E1-0382-O,,●,●,1,2024/11/15_10:49:37,M.S.,2024/11/15_10:55:34,,●,,,,,,●,,,,,,,,,7:残渣,105,残渣,7:残渣
