画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
1-14-04-A1-0196-O,,●,●,4,2024/12/17_11:04:41,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0196-I,,●,●,1,2024/11/25_16:11:47,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0197-I,,●,●,1,2024/11/25_16:11:48,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0198-O,,●,●,4,2024/12/17_11:04:45,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0198-I,,●,●,1,2024/11/25_16:11:50,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0199-I,,●,●,1,2024/11/25_16:11:52,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0201-O,,●,●,4,2024/12/17_11:04:50,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0201-I,,●,●,2,2024/11/26_10:23:56,R.S.,2024/11/26_10:26:01,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0202-O,,●,●,4,2024/12/17_15:31:52,M.S.,2024/12/17_16:35:59,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0202-I,,●,●,2,2024/11/26_10:23:58,R.S.,2024/11/26_10:26:01,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0203-I,,●,●,2,2024/11/26_10:23:59,R.S.,2024/11/26_10:26:01,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0204-I,,●,●,2,2024/11/26_10:24:01,R.S.,2024/11/26_10:26:01,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0205-I,,●,●,1,2024/11/25_16:13:17,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0206-O,,●,●,4,2024/12/17_11:05:06,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0206-I,,●,●,1,2024/11/25_16:13:18,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0207-O,,●,●,4,2024/12/17_15:31:59,M.S.,2024/12/17_16:35:59,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0207-I,,●,●,1,2024/11/25_16:13:19,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0208-O,,●,●,3,2024/12/17_11:05:10,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0208-I,,●,●,1,2024/11/25_16:13:21,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0209-I,,●,●,1,2024/11/25_16:13:22,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0210-I,,●,●,1,2024/11/25_16:13:23,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0211-I,,●,●,1,2024/11/25_16:13:24,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0212-O,,●,●,4,2024/12/16_16:44:55,M.S.,2024/12/16_17:15:33,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0212-I,,●,●,1,2024/11/25_16:13:25,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0213-O,,●,●,4,2024/12/17_11:05:50,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0213-I,,●,●,1,2024/11/25_16:13:26,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0214-O,,●,●,4,2024/12/17_11:05:55,M.S.,2024/12/17_13:14:26,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0214-I,,●,●,1,2024/11/25_16:13:28,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0215-I,,●,●,1,2024/11/25_16:13:29,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0216-I,,●,●,1,2024/11/25_16:13:30,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0217-I,,●,●,1,2024/11/25_16:13:32,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0218-I,,●,●,1,2024/11/25_16:13:35,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0219-I,,●,●,1,2024/11/25_16:13:37,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0220-O,,●,●,4,2024/12/17_11:06:06,M.S.,2024/12/17_13:14:26,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0220-I,,●,●,1,2024/11/25_16:13:38,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0221-O,,●,●,4,2024/12/16_16:45:05,M.S.,2024/12/16_17:15:33,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0221-I,,●,●,1,2024/11/25_16:13:40,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0222-I,,●,●,1,2024/11/25_16:13:41,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0223-I,,●,●,1,2024/11/25_16:13:42,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0224-O,,●,●,4,2024/12/16_16:45:10,M.S.,2024/12/16_17:15:33,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0224-I,,●,●,1,2024/11/25_16:13:44,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0346-O,,●,●,2,2024/11/26_10:17:42,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0346-I,,●,●,1,2024/11/25_16:13:45,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0347-O,,●,●,2,2024/11/26_10:17:43,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0348-O,,●,●,2,2024/11/26_10:17:44,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0349-O,,●,●,2,2024/11/26_10:17:46,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0350-O,,●,●,2,2024/11/26_10:17:47,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0351-O,,●,●,2,2024/11/26_10:17:48,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0352-O,,●,●,2,2024/11/26_10:17:49,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0353-O,,●,●,2,2024/11/26_10:17:50,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0354-O,,●,●,2,2024/11/26_10:18:00,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0356-I,,●,●,1,2024/11/25_16:14:11,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0357-I,,●,●,1,2024/11/25_16:14:12,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0358-I,,●,●,1,2024/11/25_16:14:20,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0359-I,,●,●,1,2024/11/25_16:14:22,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0360-I,,●,●,1,2024/11/25_16:14:24,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0361-I,,●,●,1,2024/11/25_16:14:25,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0362-I,,●,●,1,2024/11/25_16:14:27,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0363-I,,●,●,1,2024/11/25_16:14:29,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0364-I,,●,●,1,2024/11/25_16:14:31,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0365-I,,●,●,1,2024/11/25_16:14:33,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0366-I,,●,●,1,2024/11/25_16:14:35,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0367-I,,●,●,1,2024/11/25_16:14:37,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0368-I,,●,●,1,2024/11/25_16:14:38,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0369-I,,●,●,1,2024/11/25_16:14:40,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0370-I,,●,●,1,2024/11/25_16:14:41,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0371-I,,●,●,1,2024/11/25_16:14:42,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0372-I,,●,●,1,2024/11/25_16:14:44,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0373-I,,●,●,1,2024/11/25_16:14:47,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0374-I,,●,●,1,2024/11/25_16:14:48,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0375-I,,●,●,1,2024/11/25_16:14:49,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0376-I,,●,●,1,2024/11/25_16:14:50,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0377-O,,●,●,2,2024/11/26_10:18:36,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0377-I,,●,●,1,2024/11/25_16:14:51,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0378-O,,●,●,2,2024/11/26_10:18:37,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0378-I,,●,●,1,2024/11/25_16:14:53,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0379-O,,●,●,2,2024/11/26_10:18:38,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0379-I,,●,●,1,2024/11/25_16:14:55,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0380-O,,●,●,2,2024/11/26_10:18:40,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0380-I,,●,●,1,2024/11/25_16:14:57,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0381-O,,●,●,3,2024/11/26_10:18:44,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0381-I,,●,●,1,2024/11/25_16:14:58,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0382-O,,●,●,2,2024/11/26_10:18:45,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0382-I,,●,●,1,2024/11/25_16:14:59,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0383-I,,●,●,1,2024/11/25_16:15:01,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0384-I,,●,●,1,2024/11/25_16:15:02,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0385-O,,●,●,2,2024/11/26_10:18:56,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0385-I,,●,●,1,2024/11/25_16:15:03,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0386-O,,●,●,2,2024/11/26_10:18:51,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0386-I,,●,●,1,2024/11/25_16:15:04,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0387-O,,●,●,2,2024/11/26_10:19:02,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0387-I,,●,●,1,2024/11/25_16:15:05,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0388-O,,●,●,2,2024/11/26_10:19:03,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0388-I,,●,●,1,2024/11/25_16:15:06,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0389-O,,●,●,2,2024/11/26_10:19:04,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0389-I,,●,●,1,2024/11/25_16:15:07,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0390-O,,●,●,2,2024/11/26_10:19:05,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0390-I,,●,●,1,2024/11/25_16:15:08,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0391-O,,●,●,4,2024/12/16_16:45:21,M.S.,2024/12/16_17:15:33,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0391-I,,●,●,1,2024/11/25_16:15:09,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0392-O,,●,●,2,2024/11/26_10:19:12,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0392-I,,●,●,1,2024/11/25_16:15:10,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0393-O,,●,●,2,2024/11/26_10:19:14,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0393-I,,●,●,1,2024/11/25_16:15:11,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0394-O,,●,●,2,2024/11/26_10:19:16,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0394-I,,●,●,1,2024/11/25_16:15:13,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0395-O,,●,●,2,2024/11/26_10:19:17,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0395-I,,●,●,1,2024/11/25_16:15:15,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0396-O,,●,●,2,2024/11/26_10:19:19,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0396-I,,●,●,1,2024/11/25_16:15:16,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0397-O,,●,●,2,2024/11/26_10:19:20,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0397-I,,●,●,1,2024/11/25_16:15:21,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0398-O,,●,●,2,2024/11/26_10:19:21,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0398-I,,●,●,1,2024/11/25_16:15:41,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0399-O,,●,●,2,2024/11/26_10:19:22,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0399-I,,●,●,1,2024/11/25_16:15:43,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0400-O,,●,●,2,2024/11/26_10:19:24,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0400-I,,●,●,1,2024/11/25_16:15:45,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0401-O,,●,●,2,2024/11/26_10:19:25,R.S.,2024/11/26_10:21:09,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0401-I,,●,●,1,2024/11/25_16:15:46,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0402-O,,●,●,2,2024/11/26_10:19:26,R.S.,2024/11/26_10:21:09,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0402-I,,●,●,1,2024/11/25_16:15:47,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0403-O,,●,●,2,2024/11/26_10:19:27,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0403-I,,●,●,1,2024/11/25_16:15:49,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0404-O,,●,●,2,2024/11/26_10:19:28,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0404-I,,●,●,1,2024/11/25_16:15:51,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0405-O,,●,●,2,2024/11/26_10:19:30,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0405-I,,●,●,1,2024/11/25_16:17:05,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0406-O,,●,●,2,2024/11/26_10:19:31,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0406-I,,●,●,1,2024/11/25_16:17:06,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0407-O,,●,●,2,2024/11/26_10:19:32,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0407-I,,●,●,1,2024/11/25_16:17:08,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0408-O,,●,●,2,2024/11/26_10:19:33,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0408-I,,●,●,1,2024/11/25_16:17:09,R.S.,2024/11/25_16:20:07,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
1-14-04-A1-0409-O,,●,●,2,2024/11/26_10:19:34,R.S.,2024/11/26_10:21:09,,,,,,,,,,,,●,,,,,11:タイガーストライプ,114,タイガーストライプ,11:タイガーストライプ
