画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-14-02-A1-0439-O,,●,●,1,2024/12/03_16:21:59,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0439-I,,●,●,2,2024/12/04_13:17:30,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0440-O,,●,●,1,2024/12/03_16:22:02,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0440-I,,●,●,2,2024/12/04_13:17:35,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0441-O,,●,●,1,2024/12/03_16:22:07,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0442-O,,●,●,1,2024/12/03_16:22:15,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0443-O,,●,●,1,2024/12/03_16:22:17,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0443-I,,●,●,2,2024/12/04_13:18:18,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0444-O,,●,●,1,2024/12/03_16:22:19,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0444-I,,●,●,2,2024/12/04_13:18:21,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0445-O,,●,●,1,2024/12/03_16:22:25,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0445-I,,●,●,2,2024/12/04_13:18:23,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0446-I,,●,●,2,2024/12/04_13:18:25,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0447-I,,●,●,2,2024/12/04_13:18:27,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0448-I,,●,●,2,2024/12/04_13:18:30,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0449-O,,●,●,2,2025/01/07_11:52:37,R.S.,2025/01/07_11:55:15,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0449-I,,●,●,2,2024/12/04_13:18:36,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0450-O,,●,●,2,2025/01/07_11:52:42,R.S.,2025/01/07_11:55:15,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0450-I,,●,●,2,2024/12/04_13:18:38,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0451-O,,●,●,1,2024/12/03_16:22:43,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0451-I,,●,●,2,2024/12/04_13:18:42,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0452-O,,●,●,1,2024/12/03_16:22:45,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0452-I,,●,●,2,2024/12/04_13:19:19,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0453-O,,●,●,1,2024/12/03_16:22:47,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0453-I,,●,●,2,2024/12/04_13:19:25,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0454-O,,●,●,1,2024/12/03_16:22:49,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0454-I,,●,●,2,2024/12/04_13:19:32,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0455-O,,●,●,2,2025/01/07_11:52:56,R.S.,2025/01/07_11:55:15,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0456-O,,●,●,1,2024/12/03_16:22:56,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0456-I,,●,●,2,2024/12/04_13:19:49,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0457-O,,●,●,1,2024/12/03_16:23:01,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0457-I,,●,●,2,2024/12/04_13:19:53,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0458-O,,●,●,1,2024/12/03_16:23:05,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0459-O,,●,●,1,2024/12/03_16:23:08,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0460-O,,●,●,1,2024/12/03_16:23:10,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0461-O,,●,●,1,2024/12/03_16:23:12,M.S.,2024/12/03_16:24:06,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0461-I,,●,●,2,2024/12/04_13:20:03,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0462-I,,●,●,2,2024/12/04_13:20:05,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0463-I,,●,●,2,2024/12/04_13:20:07,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0464-O,,●,●,1,2024/12/03_16:23:30,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0464-I,,●,●,2,2024/12/04_13:20:14,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0465-O,,●,●,2,2024/12/03_16:23:40,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0465-I,,●,●,2,2024/12/04_13:20:16,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0466-O,,●,●,1,2024/12/03_16:23:43,M.S.,2024/12/03_16:24:06,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0466-I,,●,●,2,2024/12/04_13:20:18,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0467-O,,●,●,1,2024/12/03_16:23:48,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0467-I,,●,●,2,2024/12/04_13:20:20,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0468-O,,●,●,1,2024/12/03_16:23:52,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0468-I,,●,●,2,2024/12/04_13:20:21,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0469-O,,●,●,1,2024/12/03_16:23:55,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0469-I,,●,●,2,2024/12/04_13:20:23,M.S.,2024/12/04_13:51:32,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0470-O,,●,●,2,2024/12/03_16:24:01,M.S.,2024/12/03_16:24:06,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0470-I,,●,●,2,2024/12/04_13:20:27,M.S.,2024/12/04_13:51:32,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0118-O,,●,●,1,2024/12/04_13:53:33,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0118-I,,●,●,1,2024/12/04_14:43:28,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0119-O,,●,●,1,2024/12/04_13:53:59,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0119-I,,●,●,2,2024/12/04_14:45:29,M.S.,2024/12/04_15:20:19,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0120-O,,●,●,1,2024/12/04_13:54:05,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0120-I,,●,●,2,2024/12/04_14:45:34,M.S.,2024/12/04_15:20:19,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0121-O,,●,●,1,2024/12/04_13:54:16,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0121-I,,●,●,2,2024/12/04_14:45:37,M.S.,2024/12/04_15:20:19,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0122-O,,●,●,1,2024/12/04_13:54:24,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0122-I,,●,●,1,2024/12/04_14:45:41,M.S.,2024/12/04_15:20:19,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0123-O,,●,●,1,2024/12/04_13:54:28,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0123-I,,●,●,1,2024/12/04_14:45:46,M.S.,2024/12/04_15:20:19,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0124-O,,●,●,1,2024/12/04_13:54:32,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0124-I,,●,●,1,2024/12/04_14:45:51,M.S.,2024/12/04_15:20:19,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0125-O,,●,●,1,2024/12/04_13:54:37,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0125-I,,●,●,1,2024/12/04_14:46:02,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0126-O,,●,●,1,2024/12/04_13:54:52,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0126-I,,●,●,1,2024/12/04_14:46:09,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0127-O,,●,●,1,2024/12/04_13:54:54,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0127-I,,●,●,1,2024/12/04_14:46:12,M.S.,2024/12/04_15:20:19,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0128-O,,●,●,1,2024/12/04_13:54:59,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0128-I,,●,●,1,2024/12/04_14:46:18,M.S.,2024/12/04_15:20:19,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0129-O,,●,●,1,2024/12/04_13:55:05,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0129-I,,●,●,1,2024/12/04_14:46:36,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0130-O,,●,●,1,2024/12/04_13:55:09,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0130-I,,●,●,1,2024/12/04_14:46:55,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0131-O,,●,●,1,2024/12/04_13:55:15,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0131-I,,●,●,1,2024/12/04_14:47:00,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0132-I,,●,●,1,2024/12/04_14:47:03,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0133-O,,●,●,1,2024/12/04_13:55:35,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0133-I,,●,●,1,2024/12/04_14:47:05,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0134-O,,●,●,1,2024/12/04_13:55:39,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0134-I,,●,●,1,2024/12/04_14:47:06,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0135-O,,●,●,1,2024/12/04_13:55:43,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0135-I,,●,●,1,2024/12/04_14:47:10,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0136-O,,●,●,1,2024/12/04_13:55:53,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0136-I,,●,●,1,2024/12/04_14:47:12,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0137-O,,●,●,1,2024/12/04_13:55:58,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0137-I,,●,●,1,2024/12/04_14:47:16,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0138-O,,●,●,1,2024/12/04_13:56:32,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0138-I,,●,●,1,2024/12/04_14:47:23,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0139-O,,●,●,1,2024/12/04_13:56:36,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0139-I,,●,●,1,2024/12/04_14:47:26,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0140-O,,●,●,1,2024/12/04_13:56:41,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0140-I,,●,●,1,2024/12/04_14:47:37,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0141-O,,●,●,1,2024/12/04_13:56:45,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0141-I,,●,●,1,2024/12/04_14:47:41,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0142-O,,●,●,1,2024/12/04_13:56:49,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0142-I,,●,●,1,2024/12/04_14:47:45,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0143-O,,●,●,1,2024/12/04_13:56:55,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0143-I,,●,●,1,2024/12/04_14:47:48,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0144-O,,●,●,1,2024/12/04_13:56:59,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0144-I,,●,●,1,2024/12/04_14:47:49,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0145-O,,●,●,1,2024/12/04_13:57:06,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0145-I,,●,●,1,2024/12/04_14:47:52,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0146-O,,●,●,1,2024/12/04_13:57:14,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0146-I,,●,●,1,2024/12/04_14:47:58,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0147-O,,●,●,1,2024/12/04_13:57:21,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0147-I,,●,●,1,2024/12/04_14:48:05,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0148-O,,●,●,1,2024/12/04_13:58:07,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0148-I,,●,●,1,2024/12/04_14:48:10,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0149-O,,●,●,1,2024/12/04_13:58:10,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0149-I,,●,●,1,2024/12/04_14:48:13,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0150-O,,●,●,1,2024/12/04_13:58:12,M.S.,2024/12/04_14:43:00,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0150-I,,●,●,1,2024/12/04_14:48:17,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0151-O,,●,●,1,2024/12/04_13:58:15,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0151-I,,●,●,1,2024/12/04_14:48:19,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0152-O,,●,●,1,2024/12/04_13:58:23,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0152-I,,●,●,1,2024/12/04_14:48:21,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0153-O,,●,●,1,2024/12/04_13:58:28,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0153-I,,●,●,1,2024/12/04_14:48:25,M.S.,2024/12/04_15:20:19,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0154-O,,●,●,1,2024/12/04_13:58:32,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0154-I,,●,●,1,2024/12/04_14:48:28,M.S.,2024/12/04_15:20:19,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0155-O,,●,●,1,2024/12/04_13:58:41,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0155-I,,●,●,1,2024/12/04_14:48:32,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0156-O,,●,●,1,2024/12/04_13:58:45,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0156-I,,●,●,1,2024/12/04_14:48:39,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0157-O,,●,●,1,2024/12/04_13:58:49,M.S.,2024/12/04_14:43:00,,,,,,,,,,,●,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0157-I,,●,●,1,2024/12/04_14:48:44,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0158-O,,●,●,1,2024/12/04_13:58:54,M.S.,2024/12/04_14:43:00,,●,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
2-14-03-A1-0158-I,,●,●,1,2024/12/04_14:48:54,M.S.,2024/12/04_15:20:19,,,,,,,,,,,,●,,,,,11:タイガーストライプ,214,タイガーストライプ,11:タイガーストライプ
