画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-02-02-E1-0479-O,,●,●,1,2024/12/03_09:46:16,M.S.,2024/12/03_10:11:26,,●,●,,,,,,,,,,,,,,2:擦り跡,202,正常,0:正常
2-06-01-E1-0109-I,,●,●,2,2024/12/03_10:51:57,R.S.,2024/12/03_10:58:04,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0110-I,,●,●,1,2024/12/03_10:51:59,R.S.,2024/12/03_10:58:04,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0111-I,,●,●,2,2024/12/03_11:21:37,R.S.,2024/12/03_11:26:34,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0112-I,,●,●,2,2024/12/03_11:21:38,R.S.,2024/12/03_11:26:34,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0177-O,,●,●,2,2024/12/11_10:47:59,M.S.,2024/12/11_10:53:31,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0363-O,,●,●,2,2024/12/11_10:52:23,M.S.,2024/12/11_10:53:31,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0363-I,,●,●,2,2024/12/11_11:02:20,M.S.,2024/12/11_11:08:39,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0395-I,,●,●,2,2024/12/03_11:44:40,R.S.,2024/12/03_11:46:22,,●,●,,,,,,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0396-I,,●,●,2,2024/12/03_11:44:56,R.S.,2024/12/03_11:46:22,,●,●,,,,,,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0397-I,,●,●,2,2024/12/03_11:45:00,R.S.,2024/12/03_11:46:22,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0402-I,,●,●,3,2024/12/03_11:45:16,R.S.,2024/12/03_11:46:22,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0403-I,,●,●,3,2024/12/03_11:45:17,R.S.,2024/12/03_11:46:22,,●,●,,,,,,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0404-I,,●,●,3,2024/12/03_11:45:18,R.S.,2024/12/03_11:46:22,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0405-O,,●,●,2,2024/12/03_10:44:35,R.S.,2024/12/03_10:46:05,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0405-I,,●,●,3,2024/12/03_11:45:19,R.S.,2024/12/03_11:46:22,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0406-O,,●,●,1,2024/12/03_10:44:38,R.S.,2024/12/03_10:46:05,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0407-O,,●,●,1,2024/12/03_10:44:41,R.S.,2024/12/03_10:46:05,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0408-O,,●,●,1,2024/12/03_10:44:44,R.S.,2024/12/03_10:46:05,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0420-I,,●,●,3,2024/12/03_11:45:48,R.S.,2024/12/03_11:46:22,,●,●,,,,,,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-01-E1-0421-O,,●,●,1,2024/12/03_10:45:14,R.S.,2024/12/03_10:46:05,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0074-O,,●,●,1,2024/12/03_11:51:29,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0075-O,,●,●,1,2024/12/03_11:51:32,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0076-O,,●,●,1,2024/12/03_11:51:35,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0077-I,,●,●,1,2024/12/03_12:40:32,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0078-I,,●,●,1,2024/12/03_12:40:34,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0080-I,,●,●,1,2024/12/03_12:40:39,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0081-I,,●,●,1,2024/12/03_12:40:42,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0082-I,,●,●,1,2024/12/03_12:40:45,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0083-I,,●,●,1,2024/12/03_12:40:51,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0084-I,,●,●,1,2024/12/03_12:40:54,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0085-I,,●,●,1,2024/12/03_12:40:58,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0096-O,,●,●,2,2024/12/03_11:53:10,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0097-I,,●,●,1,2024/12/03_12:42:04,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,白い斑点,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0098-I,,●,●,1,2024/12/03_12:42:08,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,白い斑点,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0101-I,,●,●,1,2024/12/03_12:42:16,R.S.,2024/12/03_12:55:15,,●,●,,,,,,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0102-I,,●,●,2,2024/12/03_12:42:20,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0103-O,,●,●,1,2024/12/03_11:53:29,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0103-I,,●,●,1,2024/12/03_12:42:23,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0104-O,,●,●,1,2024/12/03_11:53:33,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0104-I,,●,●,1,2024/12/03_12:42:28,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0105-O,,●,●,1,2024/12/03_11:53:35,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0105-I,,●,●,1,2024/12/03_12:42:31,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0137-I,,●,●,2,2024/12/03_12:44:37,R.S.,2024/12/03_12:55:15,,●,●,,,,●,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0138-I,,●,●,1,2024/12/03_12:44:40,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0146-O,,●,●,1,2024/12/03_11:56:54,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0280-O,,●,●,1,2024/12/03_11:57:50,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0281-O,,●,●,1,2024/12/03_11:57:52,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0282-O,,●,●,1,2024/12/03_11:57:54,R.S.,2024/12/03_11:58:33,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0305-I,,●,●,1,2024/12/03_12:49:54,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0334-O,,●,●,1,2024/12/03_12:31:12,R.S.,2024/12/03_12:35:22,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0334-I,,●,●,1,2024/12/03_12:51:19,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0343-I,,●,●,1,2024/12/03_12:52:14,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0345-I,,●,●,1,2024/12/03_12:52:19,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0370-I,,●,●,2,2024/12/03_12:54:01,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0371-I,,●,●,1,2024/12/03_12:54:03,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0372-I,,●,●,1,2024/12/03_12:54:05,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0374-I,,●,●,1,2024/12/03_12:54:13,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-06-02-E1-0375-I,,●,●,1,2024/12/03_12:54:16,R.S.,2024/12/03_12:55:15,,●,●,,,,,●,,,,,,,,,2:擦り跡,206,残渣,7:残渣
2-09-01-A1-0329-O,,●,●,1,2024/12/03_11:21:43,M.S.,2024/12/03_11:26:15,,,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0330-O,,●,●,1,2024/12/03_11:21:45,M.S.,2024/12/03_11:26:15,,,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0338-O,,●,●,2,2024/12/16_11:19:43,W.K.,2024/12/16_15:07:23,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0351-O,,●,●,2,2024/12/17_16:32:57,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0352-O,,●,●,2,2024/12/17_16:33:00,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0354-O,,●,●,2,2024/12/17_16:33:04,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0355-O,,●,●,2,2024/12/17_16:33:07,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0358-O,,●,●,2,2024/12/17_16:33:11,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0359-O,,●,●,2,2024/12/17_16:33:13,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0360-O,,●,●,2,2024/12/17_16:33:15,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0361-O,,●,●,2,2024/12/17_16:33:18,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0362-O,,●,●,2,2024/12/17_16:33:20,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0363-O,,●,●,2,2024/12/17_16:33:25,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-01-A1-0364-O,,●,●,2,2024/12/17_16:33:27,M.S.,2024/12/17_16:35:59,,●,●,,,,,,,●,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0286-O,,●,●,1,2024/12/03_13:15:56,M.S.,2024/12/03_13:50:29,,●,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0287-O,,●,●,1,2024/12/03_13:16:04,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0288-O,,●,●,1,2024/12/03_13:16:46,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0289-O,,●,●,1,2024/12/03_13:16:49,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0290-O,,●,●,2,2025/01/06_14:09:26,M.S.,2025/01/06_14:19:28,,,●,,,,,,,,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0291-O,,●,●,2,2025/01/06_14:09:30,M.S.,2025/01/06_14:19:28,,,●,,,,,,,,●,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0292-O,,●,●,1,2024/12/03_13:16:59,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0293-O,,●,●,1,2024/12/03_13:17:26,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0294-O,,●,●,1,2024/12/03_13:17:29,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0295-O,,●,●,1,2024/12/03_13:17:32,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0296-O,,●,●,1,2024/12/03_13:17:35,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0297-O,,●,●,1,2024/12/03_13:18:31,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0298-O,,●,●,1,2024/12/03_13:18:36,M.S.,2024/12/03_13:50:29,,,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0330-O,,●,●,1,2024/12/03_13:38:48,M.S.,2024/12/03_13:50:29,,●,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-09-02-A1-0334-O,,●,●,2,2025/01/06_14:14:12,M.S.,2025/01/06_14:19:28,,●,●,,,,,,,,,,,,,,2:擦り跡,209,膜境界不良,9:膜境界不良
2-12-01-A1-0012-O,,●,●,1,2024/12/03_13:11:31,R.S.,2024/12/03_13:35:24,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0013-O,,●,●,1,2024/12/03_13:11:36,R.S.,2024/12/03_13:35:24,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0030-O,,●,●,2,2024/12/04_16:54:52,M.S.,2024/12/04_17:08:36,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0185-O,,●,●,1,2024/12/03_13:33:48,R.S.,2024/12/03_13:35:24,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0186-O,,●,●,1,2024/12/03_13:33:56,R.S.,2024/12/03_13:35:24,,●,●,,,,,,●,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0200-I,,●,●,1,2024/12/03_14:55:15,R.S.,2024/12/03_14:58:43,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0201-I,,●,●,1,2024/12/03_14:55:17,R.S.,2024/12/03_14:58:43,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0202-I,,●,●,1,2024/12/03_14:55:27,R.S.,2024/12/03_14:58:43,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0205-O,,●,●,2,2024/12/04_16:56:16,M.S.,2024/12/04_17:08:36,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0206-O,,●,●,2,2024/12/04_16:56:19,M.S.,2024/12/04_17:08:36,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0243-O,,●,●,1,2024/12/03_14:03:23,R.S.,2024/12/03_14:10:54,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0262-O,,●,●,2,2024/12/04_17:03:40,M.S.,2024/12/04_17:08:36,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0267-O,,●,●,2,2024/12/04_17:03:49,M.S.,2024/12/04_17:08:36,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0268-O,,●,●,2,2024/12/11_15:15:36,M.S.,2024/12/11_15:20:25,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0269-O,,●,●,2,2024/12/11_14:09:33,M.S.,2024/12/11_14:21:46,,●,●,,,,,,,,,,,,,線？,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0272-O,,●,●,2,2024/12/11_14:09:43,M.S.,2024/12/11_14:21:46,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-01-A1-0273-O,,●,●,2,2024/12/11_14:09:46,M.S.,2024/12/11_14:21:46,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0228-O,,●,●,1,2024/12/03_14:29:46,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0229-O,,●,●,1,2024/12/03_14:29:48,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0230-O,,●,●,1,2024/12/03_14:29:50,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0231-O,,●,●,1,2024/12/03_14:29:53,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0232-O,,●,●,1,2024/12/03_14:29:56,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0233-O,,●,●,1,2024/12/03_14:30:55,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0234-O,,●,●,1,2024/12/03_14:30:58,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0235-O,,●,●,1,2024/12/03_14:31:00,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0236-O,,●,●,1,2024/12/03_14:31:03,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0237-O,,●,●,1,2024/12/03_14:31:05,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0238-O,,●,●,1,2024/12/03_14:31:07,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0239-O,,●,●,1,2024/12/03_14:31:11,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0258-I,,●,●,1,2024/12/03_15:26:41,M.S.,2024/12/03_15:37:37,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0261-O,,●,●,1,2024/12/03_14:34:42,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0262-O,,●,●,2,2024/12/03_14:34:50,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0264-O,,●,●,1,2024/12/03_14:34:58,M.S.,2024/12/03_14:50:09,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0272-O,,●,●,1,2024/12/03_14:41:56,M.S.,2024/12/03_14:50:09,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0274-I,,●,●,1,2024/12/03_15:27:42,M.S.,2024/12/03_15:37:37,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0275-I,,●,●,1,2024/12/03_15:27:47,M.S.,2024/12/03_15:37:37,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0279-I,,●,●,3,2024/12/16_11:12:51,W.K.,2024/12/16_11:14:20,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0280-I,,●,●,2,2024/12/16_11:12:53,W.K.,2024/12/16_11:14:20,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0284-I,,●,●,1,2024/12/03_15:30:21,M.S.,2024/12/03_15:37:37,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0285-O,,●,●,1,2024/12/03_14:42:35,M.S.,2024/12/03_14:50:09,,,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0288-O,,●,●,1,2024/12/03_14:42:46,M.S.,2024/12/03_14:50:09,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0289-O,,●,●,1,2024/12/03_14:42:50,M.S.,2024/12/03_14:50:09,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-12-02-A1-0317-I,,●,●,2,2024/12/03_15:32:11,M.S.,2024/12/03_15:37:37,,●,●,,,,,,,,,,,,,,2:擦り跡,212,ヒゲ,8:ヒゲ
2-14-01-A1-0164-O,,●,●,2,2024/12/09_09:43:39,M.S.,2024/12/09_10:09:38,,●,●,,,,,,,●,●,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0165-O,,●,●,2,2024/12/09_09:43:45,M.S.,2024/12/09_10:09:38,,●,●,,,,,,,,●,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0339-O,,●,●,5,2024/12/16_11:20:45,W.K.,2024/12/16_15:07:23,,●,●,,,,,,,,●,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0341-O,,●,●,4,2024/12/16_11:21:39,W.K.,2024/12/16_15:07:23,,●,●,,,,,,,,●,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0413-O,,●,●,3,2024/12/11_16:05:42,M.S.,2024/12/11_16:06:35,,,●,,,,,,●,,●,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0414-O,,●,●,2,2024/12/09_10:08:14,M.S.,2024/12/09_10:09:38,,●,●,,,,,,●,,,,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0177-O,,●,●,1,2024/12/03_15:58:44,M.S.,2024/12/03_16:24:06,,●,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0185-O,,●,●,2,2024/12/03_16:03:14,M.S.,2024/12/03_16:24:06,,●,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0352-O,,●,●,2,2024/12/09_13:57:11,M.S.,2024/12/09_14:08:14,,●,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0353-O,,●,●,2,2024/12/09_13:57:14,M.S.,2024/12/09_14:08:14,,,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0354-O,,●,●,2,2024/12/09_13:57:17,M.S.,2024/12/09_14:08:14,,,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0358-O,,●,●,2,2024/12/09_13:57:32,M.S.,2024/12/09_14:08:14,,,●,,,,,,,,●,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0359-O,,●,●,3,2025/01/07_12:52:35,M.S.,2025/01/07_13:01:05,,●,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
2-14-02-A1-0360-O,,●,●,3,2025/01/07_11:49:07,R.S.,2025/01/07_11:55:15,,,●,,,,,,,,,●,,,,,2:擦り跡,214,タイガーストライプ,11:タイガーストライプ
