画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-01-02-E1-0227-I,,●,●,1,2024/12/03_10:13:25,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0228-I,,●,●,1,2024/12/03_10:13:28,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0229-I,,●,●,1,2024/12/03_10:13:29,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0230-I,,●,●,1,2024/12/03_10:13:35,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0231-I,,●,●,1,2024/12/03_10:13:37,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0232-I,,●,●,1,2024/12/03_10:13:38,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0233-I,,●,●,1,2024/12/03_10:13:39,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0234-I,,●,●,1,2024/12/03_10:13:46,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0235-I,,●,●,1,2024/12/03_10:13:48,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0236-I,,●,●,1,2024/12/03_10:13:49,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0237-I,,●,●,1,2024/12/03_10:13:51,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0240-I,,●,●,1,2024/12/03_10:13:59,R.S.,2024/12/03_10:14:05,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0241-I,,●,●,1,2024/12/03_10:15:09,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0242-I,,●,●,1,2024/12/03_10:15:12,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0243-I,,●,●,1,2024/12/03_10:15:19,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0244-I,,●,●,1,2024/12/03_10:15:23,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0245-I,,●,●,1,2024/12/03_10:15:24,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0246-I,,●,●,1,2024/12/03_10:15:25,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0247-I,,●,●,1,2024/12/03_10:15:27,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0248-I,,●,●,1,2024/12/03_10:15:28,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0249-I,,●,●,1,2024/12/03_10:15:30,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0250-I,,●,●,1,2024/12/03_10:15:31,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0257-I,,●,●,1,2024/12/03_10:16:01,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0262-I,,●,●,1,2024/12/03_10:16:19,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0263-I,,●,●,1,2024/12/03_10:16:22,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0264-I,,●,●,1,2024/12/03_10:16:28,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0265-I,,●,●,1,2024/12/03_10:16:30,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0266-I,,●,●,1,2024/12/03_10:16:32,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0267-I,,●,●,1,2024/12/03_10:16:34,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0273-I,,●,●,1,2024/12/03_10:17:06,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0279-I,,●,●,1,2024/12/03_10:17:25,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0410-I,,●,●,3,2024/12/03_10:17:41,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0422-I,,●,●,1,2024/12/03_10:18:02,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0426-I,,●,●,1,2024/12/03_10:18:15,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0434-I,,●,●,2,2024/12/03_10:18:36,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0436-I,,●,●,1,2024/12/03_10:18:42,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0437-I,,●,●,1,2024/12/03_10:18:43,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0442-I,,●,●,1,2024/12/03_10:18:53,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0443-I,,●,●,1,2024/12/03_10:18:54,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0445-I,,●,●,1,2024/12/03_10:18:59,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0452-I,,●,●,1,2024/12/03_10:19:09,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0456-I,,●,●,1,2024/12/03_10:19:18,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0464-I,,●,●,1,2024/12/03_10:19:35,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0465-I,,●,●,1,2024/12/03_10:19:37,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0468-I,,●,●,1,2024/12/03_10:19:43,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0474-I,,●,●,1,2024/12/03_10:19:54,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0475-I,,●,●,1,2024/12/03_10:19:56,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0476-I,,●,●,1,2024/12/03_10:19:58,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0477-I,,●,●,1,2024/12/03_10:20:00,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-01-02-E1-0479-I,,●,●,1,2024/12/03_10:20:06,R.S.,2024/12/03_10:20:29,,●,,,,,,,,,,,,,,パターン付きのE面は汚れのみの場合は、正常扱いで学習に用いる,1:汚れ,201,正常,0:正常
2-02-01-A1-0072-O,,●,●,1,2024/12/02_13:34:11,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0101-I,,●,●,1,2024/12/02_14:15:08,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0102-I,,●,●,1,2024/12/02_14:15:11,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0103-O,,●,●,1,2024/12/02_13:36:13,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0104-I,,●,●,1,2024/12/02_14:15:17,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0105-I,,●,●,1,2024/12/02_14:15:20,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0106-I,,●,●,1,2024/12/02_14:15:23,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0107-I,,●,●,1,2024/12/02_14:15:29,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0108-O,,●,●,1,2024/12/02_13:39:33,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0108-I,,●,●,1,2024/12/02_14:15:31,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0109-I,,●,●,1,2024/12/02_14:15:34,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0117-O,,●,●,1,2024/12/02_13:39:51,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0136-I,,●,●,2,2024/12/02_14:24:10,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0137-I,,●,●,2,2024/12/02_14:24:15,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0138-I,,●,●,1,2024/12/02_14:23:40,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0139-I,,●,●,1,2024/12/02_14:23:52,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0140-I,,●,●,1,2024/12/02_14:24:26,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0141-I,,●,●,1,2024/12/02_14:24:29,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0142-I,,●,●,1,2024/12/02_14:24:33,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0143-O,,●,●,1,2024/12/02_13:43:30,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0144-I,,●,●,1,2024/12/02_14:26:12,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0145-I,,●,●,1,2024/12/02_14:26:15,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0146-I,,●,●,1,2024/12/02_14:26:20,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0147-I,,●,●,1,2024/12/02_14:26:24,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0148-I,,●,●,1,2024/12/02_14:26:30,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0150-I,,●,●,2,2024/12/02_14:26:53,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0306-O,,●,●,1,2024/12/02_13:54:27,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0307-O,,●,●,1,2024/12/02_13:54:29,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0308-O,,●,●,1,2024/12/02_13:54:32,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0309-O,,●,●,1,2024/12/02_13:54:35,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0309-I,,●,●,1,2024/12/02_14:28:40,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0310-O,,●,●,1,2024/12/02_13:54:37,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0310-I,,●,●,1,2024/12/02_14:28:42,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0311-O,,●,●,1,2024/12/02_13:54:39,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0311-I,,●,●,1,2024/12/02_14:28:50,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0312-O,,●,●,1,2024/12/02_13:54:41,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0312-I,,●,●,1,2024/12/02_14:28:53,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0313-I,,●,●,1,2024/12/02_14:28:55,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0314-I,,●,●,1,2024/12/02_14:28:57,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0315-I,,●,●,1,2024/12/02_14:29:05,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0316-O,,●,●,1,2024/12/02_13:55:20,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0316-I,,●,●,1,2024/12/02_14:29:15,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0317-O,,●,●,1,2024/12/02_13:55:22,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0317-I,,●,●,1,2024/12/02_14:29:18,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0318-O,,●,●,1,2024/12/02_13:55:24,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0318-I,,●,●,1,2024/12/02_14:29:20,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0319-O,,●,●,1,2024/12/02_13:55:26,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0319-I,,●,●,1,2024/12/02_14:29:26,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0320-I,,●,●,1,2024/12/02_14:29:51,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0321-O,,●,●,1,2024/12/02_13:55:32,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0321-I,,●,●,1,2024/12/02_14:29:54,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0322-O,,●,●,1,2024/12/02_13:55:34,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0322-I,,●,●,1,2024/12/02_14:29:56,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0323-O,,●,●,2,2024/12/09_15:48:07,W.K.,2024/12/09_16:08:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0323-I,,●,●,1,2024/12/02_14:30:00,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0324-O,,●,●,2,2024/12/09_15:48:13,W.K.,2024/12/09_16:08:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0324-I,,●,●,1,2024/12/02_14:30:03,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0325-I,,●,●,1,2024/12/02_14:30:11,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0326-O,,●,●,1,2024/12/02_13:55:49,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0326-I,,●,●,1,2024/12/02_14:30:13,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0327-O,,●,●,1,2024/12/02_13:55:51,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0327-I,,●,●,1,2024/12/02_14:30:17,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0328-O,,●,●,1,2024/12/02_13:55:53,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0328-I,,●,●,2,2024/12/02_14:30:31,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0329-O,,●,●,1,2024/12/02_13:55:56,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0329-I,,●,●,1,2024/12/02_14:30:26,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0330-O,,●,●,1,2024/12/02_13:55:58,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0330-I,,●,●,1,2024/12/02_14:30:34,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0331-O,,●,●,1,2024/12/02_13:56:00,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0331-I,,●,●,1,2024/12/02_14:30:36,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0332-O,,●,●,1,2024/12/02_13:56:04,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0333-O,,●,●,2,2024/12/06_16:39:02,W.K.,2024/12/06_17:00:58,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0333-I,,●,●,1,2024/12/02_14:30:46,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0334-O,,●,●,2,2024/12/06_16:39:04,W.K.,2024/12/06_17:00:58,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0334-I,,●,●,1,2024/12/02_14:30:48,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0335-O,,●,●,2,2024/12/06_16:39:08,W.K.,2024/12/06_17:00:58,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0335-I,,●,●,1,2024/12/02_14:30:57,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0336-I,,●,●,1,2024/12/02_14:30:59,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0337-O,,●,●,1,2024/12/02_13:56:19,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0337-I,,●,●,1,2024/12/02_14:31:02,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0339-I,,●,●,1,2024/12/02_14:31:08,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0340-O,,●,●,1,2024/12/02_13:56:26,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0340-I,,●,●,1,2024/12/02_14:31:11,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0341-O,,●,●,1,2024/12/02_13:56:28,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0341-I,,●,●,1,2024/12/02_14:31:13,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0342-I,,●,●,1,2024/12/02_14:31:15,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0344-I,,●,●,1,2024/12/02_14:31:20,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0345-O,,●,●,1,2024/12/02_13:56:46,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0345-I,,●,●,1,2024/12/02_14:31:24,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0346-O,,●,●,1,2024/12/02_13:56:49,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0346-I,,●,●,1,2024/12/02_14:31:29,M.S.,2024/12/02_14:40:01,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
2-02-01-A1-0347-O,,●,●,1,2024/12/02_13:56:53,M.S.,2024/12/02_14:08:59,,●,,,,,,,,,,,,,,,1:汚れ,202,正常,0:正常
