画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-01-01-C1-0417,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0418,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0419,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0420,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0421,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0422,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0423,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0424,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0425,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0426,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0427,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0428,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0429,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0430,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0431,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0432,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0433,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0434,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0435,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0436,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0437,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0438,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0439,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0440,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0441,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0442,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0443,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0444,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0445,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0446,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0447,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0448,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0449,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0450,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0451,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0452,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0453,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0454,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0455,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0456,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0457,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0458,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0459,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0460,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0461,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0462,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0463,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0464,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0465,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0466,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0467,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0468,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0469,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0470,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0471,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0472,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0473,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0474,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0475,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0476,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0477,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0478,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-C1-0479,,●,●,1,2024/12/06_16:52:30,W.K.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0005-I,,●,●,1,2024/12/02_12:59:56,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0006-I,,●,●,1,2024/12/02_13:00:02,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0007-I,,●,●,1,2024/12/02_13:00:06,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0008-O,,●,●,1,2024/12/02_11:26:55,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0008-I,,●,●,1,2024/12/02_13:00:08,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0009-I,,●,●,1,2024/12/02_13:00:09,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0010-I,,●,●,1,2024/12/02_13:00:11,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0011-I,,●,●,1,2024/12/02_13:00:13,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0012-I,,●,●,1,2024/12/02_13:00:16,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0013-O,,●,●,1,2024/12/02_11:27:17,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0014-O,,●,●,1,2024/12/02_11:27:25,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0014-I,,●,●,1,2024/12/02_13:00:23,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0015-I,,●,●,1,2024/12/02_13:00:26,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0016-I,,●,●,1,2024/12/02_13:00:27,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0017-I,,●,●,1,2024/12/02_13:01:44,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0018-I,,●,●,1,2024/12/02_13:01:46,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0019-I,,●,●,1,2024/12/02_13:01:47,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0020-I,,●,●,1,2024/12/02_13:01:48,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0021-I,,●,●,1,2024/12/02_13:01:49,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0022-I,,●,●,1,2024/12/02_13:02:11,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0023-I,,●,●,1,2024/12/02_13:02:12,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0024-I,,●,●,1,2024/12/02_13:02:13,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0025-I,,●,●,1,2024/12/02_13:02:14,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0026-I,,●,●,1,2024/12/02_13:02:15,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0027-I,,●,●,1,2024/12/02_13:02:17,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0028-I,,●,●,1,2024/12/02_13:02:18,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0150-I,,●,●,1,2024/12/02_13:02:20,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0151-I,,●,●,1,2024/12/02_13:02:28,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0152-I,,●,●,1,2024/12/02_13:02:29,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0153-I,,●,●,1,2024/12/02_13:02:31,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0154-I,,●,●,1,2024/12/02_13:02:32,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0155-I,,●,●,1,2024/12/02_13:02:34,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0157-I,,●,●,1,2024/12/02_13:02:40,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0158-I,,●,●,1,2024/12/02_13:02:42,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0159-I,,●,●,1,2024/12/02_13:02:43,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0160-I,,●,●,1,2024/12/02_13:02:50,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0161-I,,●,●,1,2024/12/02_13:02:51,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0162-I,,●,●,1,2024/12/02_13:02:54,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0163-I,,●,●,1,2024/12/02_13:02:58,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0165-I,,●,●,1,2024/12/02_13:03:04,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0166-I,,●,●,1,2024/12/02_13:03:34,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0167-I,,●,●,1,2024/12/02_13:03:35,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0168-O,,●,●,1,2024/12/02_12:33:59,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0168-I,,●,●,1,2024/12/02_13:03:37,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0169-I,,●,●,1,2024/12/02_13:03:38,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0170-I,,●,●,1,2024/12/02_13:03:40,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0171-I,,●,●,1,2024/12/02_13:03:41,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0172-I,,●,●,1,2024/12/02_13:03:46,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0173-I,,●,●,1,2024/12/02_13:03:47,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0174-I,,●,●,1,2024/12/02_13:03:49,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0175-I,,●,●,1,2024/12/02_13:03:50,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0176-I,,●,●,1,2024/12/02_13:03:51,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0177-I,,●,●,1,2024/12/02_13:03:53,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0178-I,,●,●,1,2024/12/02_13:04:34,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0181-I,,●,●,1,2024/12/02_13:04:41,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0182-I,,●,●,1,2024/12/02_13:04:47,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0185-I,,●,●,1,2024/12/02_13:11:14,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0186-I,,●,●,1,2024/12/02_13:11:17,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0187-I,,●,●,1,2024/12/02_13:11:19,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0188-I,,●,●,1,2024/12/02_13:11:23,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0195-I,,●,●,1,2024/12/02_13:11:38,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0196-I,,●,●,1,2024/12/02_13:11:41,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0197-I,,●,●,1,2024/12/02_13:11:42,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0198-I,,●,●,1,2024/12/02_13:11:43,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0202-I,,●,●,1,2024/12/02_13:11:56,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0203-I,,●,●,1,2024/12/02_13:11:58,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0208-I,,●,●,1,2024/12/02_13:12:19,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0209-I,,●,●,1,2024/12/02_13:12:20,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0210-I,,●,●,1,2024/12/02_13:12:22,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0211-I,,●,●,1,2024/12/02_13:12:23,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0234-I,,●,●,1,2024/12/02_13:13:17,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0235-I,,●,●,1,2024/12/02_13:13:19,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0237-I,,●,●,1,2024/12/02_13:13:27,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0238-I,,●,●,1,2024/12/02_13:13:30,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0240-I,,●,●,1,2024/12/02_13:13:34,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0242-I,,●,●,1,2024/12/02_13:13:40,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0243-I,,●,●,1,2024/12/02_13:13:44,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0251-I,,●,●,1,2024/12/02_13:14:01,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0256-I,,●,●,1,2024/12/02_13:14:13,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0257-I,,●,●,1,2024/12/02_13:14:14,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0258-I,,●,●,1,2024/12/02_13:14:16,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0259-I,,●,●,1,2024/12/02_13:14:18,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0260-I,,●,●,1,2024/12/02_13:14:19,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0261-I,,●,●,1,2024/12/02_13:14:23,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0263-I,,●,●,1,2024/12/02_13:14:30,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0266-I,,●,●,1,2024/12/02_13:14:39,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0268-I,,●,●,1,2024/12/02_13:17:09,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0390-I,,●,●,1,2024/12/02_13:17:11,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0391-I,,●,●,1,2024/12/02_13:17:13,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0392-O,,●,●,1,2024/12/02_12:48:38,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0392-I,,●,●,1,2024/12/02_13:17:15,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0394-I,,●,●,1,2024/12/02_13:17:25,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0395-I,,●,●,1,2024/12/02_13:17:27,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0396-I,,●,●,1,2024/12/02_13:17:29,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0397-I,,●,●,1,2024/12/02_13:17:31,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0398-I,,●,●,1,2024/12/02_13:17:33,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0399-I,,●,●,1,2024/12/02_13:17:35,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0400-I,,●,●,1,2024/12/02_13:17:37,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0401-I,,●,●,1,2024/12/02_13:17:41,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0402-I,,●,●,1,2024/12/02_13:17:43,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0403-I,,●,●,1,2024/12/02_13:18:26,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
2-01-01-E1-0404-I,,●,●,1,2024/12/02_13:18:27,M.S.,2024/12/06_16:52:30,●,,,,,,,,,,,,,,,,0:正常,201,正常,0:正常
