画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-09-02-A1-0363-O,,●,●,1,2024/12/03_13:46:39,M.S.,2024/12/03_13:50:29,,●,,,,,,,,,●,,,,,,10:コメット,209,膜境界不良,9:膜境界不良
2-09-02-A1-0364-O,,●,●,1,2024/12/03_13:46:42,M.S.,2024/12/03_13:50:29,,●,,,,,,,,,●,,,,,,10:コメット,209,膜境界不良,9:膜境界不良
2-09-02-A1-0381-I,,●,●,2,2025/01/06_15:00:03,M.S.,2025/01/06_15:14:17,,,,,,,,,,,●,,,,,,10:コメット,209,膜境界不良,9:膜境界不良
2-09-02-A1-0399-I,,●,●,2,2025/01/06_15:14:06,M.S.,2025/01/06_15:14:17,,●,,,,,,,,,●,,,,,,10:コメット,209,膜境界不良,9:膜境界不良
2-12-01-A1-0014-I,,●,●,2,2024/12/03_14:49:51,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0015-I,,●,●,2,2024/12/03_14:49:53,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0034-I,,●,●,1,2024/12/03_14:51:28,R.S.,2024/12/03_14:58:43,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0037-I,,●,●,1,2024/12/03_14:51:43,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0038-I,,●,●,1,2024/12/03_14:51:49,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,シリアルコード,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0039-I,,●,●,1,2024/12/03_14:51:54,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,シリアルコード,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0051-I,,●,●,1,2024/12/03_14:52:44,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0052-I,,●,●,1,2024/12/03_14:52:47,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0053-I,,●,●,1,2024/12/03_14:52:49,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0054-I,,●,●,1,2024/12/03_14:52:52,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0055-I,,●,●,1,2024/12/03_14:52:54,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0056-I,,●,●,1,2024/12/03_14:52:58,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,シリアルコード,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0185-I,,●,●,1,2024/12/03_14:53:41,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0204-I,,●,●,1,2024/12/03_14:55:35,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0222-I,,●,●,1,2024/12/03_14:57:16,R.S.,2024/12/03_14:58:43,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0256-I,,●,●,1,2024/12/03_15:20:29,R.S.,2024/12/03_15:29:21,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0421-I,,●,●,1,2024/12/03_15:24:48,R.S.,2024/12/03_15:29:21,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0422-I,,●,●,1,2024/12/03_15:24:52,R.S.,2024/12/03_15:29:21,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0432-I,,●,●,1,2024/12/03_15:25:54,R.S.,2024/12/03_15:29:21,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0444-I,,●,●,1,2024/12/03_15:27:46,R.S.,2024/12/03_15:29:21,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0449-I,,●,●,1,2024/12/03_15:28:00,R.S.,2024/12/03_15:29:21,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-01-A1-0460-I,,●,●,1,2024/12/03_15:28:27,R.S.,2024/12/03_15:29:21,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0012-I,,●,●,1,2024/12/03_14:56:47,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0013-I,,●,●,1,2024/12/03_14:56:50,M.S.,2024/12/03_15:37:37,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0026-I,,●,●,2,2025/01/06_13:14:30,M.S.,2025/01/06_13:42:49,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0028-I,,●,●,1,2024/12/03_14:59:31,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0074-I,,●,●,1,2024/12/03_15:23:25,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0081-I,,●,●,2,2025/01/06_13:17:48,M.S.,2025/01/06_13:42:49,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0082-I,,●,●,3,2024/12/03_15:24:03,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0083-I,,●,●,1,2024/12/03_15:24:07,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0232-I,,●,●,1,2024/12/03_15:25:19,M.S.,2024/12/03_15:37:37,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0233-I,,●,●,1,2024/12/03_15:25:23,M.S.,2024/12/03_15:37:37,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0234-I,,●,●,1,2024/12/03_15:25:25,M.S.,2024/12/03_15:37:37,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0271-I,,●,●,2,2025/01/06_13:33:41,M.S.,2025/01/06_13:42:49,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0272-I,,●,●,2,2025/01/06_13:33:47,M.S.,2025/01/06_13:42:49,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0273-I,,●,●,1,2024/12/03_15:27:38,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0298-I,,●,●,2,2025/01/06_13:36:48,M.S.,2025/01/06_13:42:49,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0299-I,,●,●,2,2025/01/06_13:36:58,M.S.,2025/01/06_13:42:49,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0322-I,,●,●,1,2024/12/03_15:32:27,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-02-A1-0323-I,,●,●,1,2024/12/03_15:32:31,M.S.,2024/12/03_15:37:37,,●,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-12-03-A1-0055-O,,●,●,1,2024/12/09_16:58:30,M.S.,2024/12/09_17:14:45,,,,,,,,,,,●,,,,,,10:コメット,212,ヒゲ,8:ヒゲ
2-14-01-A1-0089-O,,●,●,2,2024/12/04_08:43:21,R.S.,2024/12/04_08:43:23,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0089-I,,●,●,1,2024/12/04_08:46:50,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0090-O,,●,●,2,2024/12/03_15:34:43,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0090-I,,●,●,2,2024/12/09_12:34:44,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0091-O,,●,●,2,2024/12/03_15:34:45,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0092-O,,●,●,1,2024/12/03_15:34:47,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0092-I,,●,●,4,2024/12/09_12:35:03,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0093-O,,●,●,1,2024/12/03_15:35:08,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0094-O,,●,●,1,2024/12/03_15:35:11,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0095-O,,●,●,1,2024/12/03_15:35:14,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0096-O,,●,●,1,2024/12/03_15:35:16,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0097-O,,●,●,1,2024/12/03_15:35:24,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0103-I,,●,●,2,2024/12/09_10:11:58,M.S.,2024/12/09_11:28:55,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0104-I,,●,●,1,2024/12/04_08:48:10,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0111-O,,●,●,1,2024/12/03_15:36:36,R.S.,2024/12/03_15:57:11,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0113-O,,●,●,2,2024/12/09_09:37:07,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0115-I,,●,●,1,2024/12/04_08:49:01,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0116-O,,●,●,2,2024/12/09_09:37:33,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0116-I,,●,●,1,2024/12/04_08:50:50,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0117-O,,●,●,1,2024/12/03_15:37:05,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0118-O,,●,●,1,2024/12/03_15:37:08,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0119-I,,●,●,2,2024/12/04_08:51:08,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0120-I,,●,●,1,2024/12/04_08:51:13,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0124-I,,●,●,3,2024/12/09_12:37:44,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0125-I,,●,●,3,2024/12/09_12:37:51,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0127-O,,●,●,1,2024/12/03_15:37:45,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0128-O,,●,●,1,2024/12/03_15:37:48,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0128-I,,●,●,2,2024/12/09_12:38:01,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0129-O,,●,●,1,2024/12/03_15:37:50,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0129-I,,●,●,2,2024/12/09_10:13:14,M.S.,2024/12/09_11:28:55,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0130-O,,●,●,1,2024/12/03_15:38:10,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0130-I,,●,●,1,2024/12/04_08:52:12,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0131-I,,●,●,1,2024/12/04_08:52:14,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0132-O,,●,●,1,2024/12/03_15:38:15,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0132-I,,●,●,1,2024/12/04_08:52:18,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0133-O,,●,●,1,2024/12/03_15:38:18,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0134-O,,●,●,1,2024/12/03_15:38:25,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0135-O,,●,●,1,2024/12/03_15:38:33,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0136-O,,●,●,1,2024/12/03_15:38:35,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0137-O,,●,●,1,2024/12/03_15:38:38,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0138-O,,●,●,1,2024/12/03_15:38:40,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0143-O,,●,●,1,2024/12/03_15:39:23,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0144-O,,●,●,2,2024/12/09_09:39:08,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0151-O,,●,●,1,2024/12/03_15:42:31,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0152-O,,●,●,1,2024/12/03_15:42:34,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0153-O,,●,●,1,2024/12/03_15:42:39,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0155-O,,●,●,2,2024/12/09_09:39:56,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0156-O,,●,●,1,2024/12/03_15:42:53,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0157-O,,●,●,1,2024/12/03_15:42:57,R.S.,2024/12/03_15:57:11,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0158-I,,●,●,2,2024/12/04_08:54:48,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0159-I,,●,●,3,2024/12/09_12:40:56,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0160-O,,●,●,2,2024/12/09_09:43:09,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0160-I,,●,●,1,2024/12/04_08:54:53,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0161-O,,●,●,1,2024/12/03_15:43:11,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0161-I,,●,●,2,2024/12/09_12:41:25,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0162-I,,●,●,1,2024/12/04_08:54:58,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0163-I,,●,●,1,2024/12/04_08:55:01,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0165-I,,●,●,1,2024/12/04_08:55:10,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0166-O,,●,●,2,2024/12/09_09:43:51,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0166-I,,●,●,1,2024/12/04_08:55:13,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0167-O,,●,●,1,2024/12/03_15:43:34,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0167-I,,●,●,1,2024/12/04_08:55:17,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0168-O,,●,●,2,2024/12/09_09:44:00,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0168-I,,●,●,1,2024/12/04_08:55:19,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0169-O,,●,●,1,2024/12/03_15:43:40,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0169-I,,●,●,1,2024/12/04_08:55:22,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0170-O,,●,●,1,2024/12/03_15:43:46,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0170-I,,●,●,1,2024/12/04_08:55:24,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0173-O,,●,●,2,2024/12/09_09:44:21,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0174-O,,●,●,2,2024/12/09_09:44:24,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0175-O,,●,●,1,2024/12/03_15:44:07,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0175-I,,●,●,1,2024/12/04_08:55:45,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0176-O,,●,●,1,2024/12/03_15:44:10,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0177-O,,●,●,1,2024/12/03_15:44:16,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0178-O,,●,●,2,2024/12/09_09:44:42,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0184-I,,●,●,1,2024/12/04_08:56:22,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0185-O,,●,●,1,2024/12/03_15:47:21,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0185-I,,●,●,2,2024/12/04_08:56:29,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0186-I,,●,●,2,2024/12/04_08:56:40,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0188-O,,●,●,1,2024/12/03_15:47:32,R.S.,2024/12/03_15:57:11,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0188-I,,●,●,1,2024/12/04_08:56:47,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0189-O,,●,●,1,2024/12/03_15:47:38,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0189-I,,●,●,1,2024/12/04_08:56:50,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0190-I,,●,●,1,2024/12/04_08:57:07,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,シリアルコード,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0191-O,,●,●,1,2024/12/03_15:47:46,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0191-I,,●,●,1,2024/12/04_08:57:12,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,シリアルコード,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0192-O,,●,●,2,2024/12/09_09:46:30,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0192-I,,●,●,1,2024/12/04_08:57:15,R.S.,2024/12/04_09:11:32,,,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0193-O,,●,●,1,2024/12/03_15:47:51,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0193-I,,●,●,2,2024/12/09_12:48:50,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0194-O,,●,●,1,2024/12/03_15:48:01,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0195-O,,●,●,1,2024/12/03_15:48:04,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0202-O,,●,●,2,2024/12/09_09:53:07,M.S.,2024/12/09_10:09:38,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0202-I,,●,●,2,2024/12/04_08:58:21,R.S.,2024/12/04_09:11:32,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0203-O,,●,●,1,2024/12/03_15:48:31,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0203-I,,●,●,2,2024/12/09_12:52:56,M.S.,2024/12/09_13:02:19,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
2-14-01-A1-0204-O,,●,●,1,2024/12/03_15:48:34,R.S.,2024/12/03_15:57:11,,●,,,,,,,,,●,,,,,,10:コメット,214,タイガーストライプ,11:タイガーストライプ
